circuit,mode,lambda,coverage_proxy_mode,segment_window,ratio,k,coverage_proxy,coverage_loss,toggles,activity,max_stress,stress_variance,stress_imbalance,max_segment_stress,segment_variance,hotspot_count,tradeoff_score,pareto_cov_maxstress,pareto_cov_activity,selection_time_ms,simulation_time_ms
s38584,co_wear_leveling,0.500000,combined,16,0.650000,927,0.827332,0.172668,56533232,0.494644,0.499818,0.000004,0.010459,0.499464,0.000004,65,-0.172488,0,0,249.890,175.455
s38584,co_wear_leveling,0.500000,combined,16,0.700000,998,0.868900,0.131100,65393863,0.493656,0.496851,0.000002,0.006472,0.496522,0.000002,174,-0.123118,1,1,271.580,203.522
s38584,co_wear_leveling,0.500000,combined,16,0.750000,1070,0.911053,0.088947,75507078,0.495871,0.499157,0.000003,0.006627,0.498850,0.000003,103,-0.086820,1,0,291.761,233.084
s38584,co_wear_leveling,0.500000,combined,16,0.800000,1141,0.949902,0.050098,85859162,0.495865,0.499358,0.000003,0.007043,0.499108,0.000003,45,-0.048216,1,1,310.921,263.228
s38584,co_wear_leveling,0.500000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,323.923,295.322
s38584,co_wear_leveling,0.500000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,336.465,334.295
s38584,co_wear_leveling,0.500000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,344.846,362.248
s38584,co_wear_leveling,0.500000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,339.022,402.951
s38584,co_wear_leveling,0.750000,combined,16,0.050000,71,0.169824,0.830176,318373,0.474863,0.494970,0.000170,0.042343,0.491991,0.000123,12,-1.048784,0,1,0.336,2.168
s38584,co_wear_leveling,0.750000,combined,16,0.100000,143,0.251620,0.748380,1296848,0.476832,0.490667,0.000071,0.029015,0.489182,0.000061,26,-0.818720,1,1,1.895,5.223
s38584,co_wear_leveling,0.750000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,5.398,10.444
s38584,co_wear_leveling,0.750000,combined,16,0.200000,285,0.384143,0.615857,5227890,0.483933,0.492521,0.000041,0.017746,0.491459,0.000037,69,-0.651363,1,0,12.116,17.657
s38584,co_wear_leveling,0.750000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,23.258,27.104
s38584,co_wear_leveling,0.750000,combined,16,0.300000,428,0.496968,0.503032,11872221,0.487296,0.497558,0.000027,0.021059,0.496981,0.000025,101,-0.526051,0,1,39.753,40.228
s38584,co_wear_leveling,0.750000,combined,16,0.350000,499,0.547443,0.452557,16221867,0.489833,0.496889,0.000009,0.014404,0.496393,0.000008,110,-0.451788,0,1,60.870,52.919
s38584,co_wear_leveling,0.750000,combined,16,0.400000,570,0.597917,0.402083,21279761,0.492454,0.499499,0.000011,0.014306,0.499065,0.000010,115,-0.408422,0,0,89.867,67.492
s38584,co_wear_leveling,0.750000,combined,16,0.450000,642,0.646594,0.353406,26974224,0.492070,0.496932,0.000004,0.009879,0.496295,0.000003,66,-0.346722,0,1,127.083,84.321
s38584,co_wear_leveling,0.750000,combined,16,0.500000,713,0.693472,0.306528,33412134,0.494167,0.498508,0.000003,0.008785,0.498140,0.000002,77,-0.302031,0,0,172.564,103.452
s38584,co_wear_leveling,0.750000,combined,16,0.550000,784,0.738009,0.261991,40355256,0.493647,0.497286,0.000002,0.007372,0.496951,0.000002,72,-0.254503,0,0,197.933,123.757
s38584,co_wear_leveling,0.750000,combined,16,0.600000,856,0.783172,0.216828,48098054,0.493547,0.497497,0.000004,0.008003,0.497190,0.000004,65,-0.212365,0,1,222.122,148.180
s38584,co_wear_leveling,0.750000,combined,16,0.650000,927,0.827332,0.172668,56533232,0.494644,0.499818,0.000004,0.010459,0.499464,0.000004,65,-0.172488,0,0,246.435,172.949
s38584,co_wear_leveling,0.750000,combined,16,0.700000,998,0.868900,0.131100,65393863,0.493656,0.496851,0.000002,0.006472,0.496522,0.000002,174,-0.123118,1,1,267.301,199.823
s38584,co_wear_leveling,0.750000,combined,16,0.750000,1070,0.911053,0.088947,75507078,0.495871,0.499157,0.000003,0.006627,0.498850,0.000003,103,-0.086820,1,0,286.919,228.114
s38584,co_wear_leveling,0.750000,combined,16,0.800000,1141,0.949902,0.050098,85859162,0.495865,0.499358,0.000003,0.007043,0.499108,0.000003,45,-0.048216,1,1,304.456,261.905
s38584,co_wear_leveling,0.750000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,322.816,298.236
s38584,co_wear_leveling,0.750000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,331.488,326.072
s38584,co_wear_leveling,0.750000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,336.399,362.816
s38584,co_wear_leveling,0.750000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,341.044,405.731
s38584,co_wear_leveling,1.000000,combined,16,0.050000,71,0.169824,0.830176,318373,0.474863,0.494970,0.000170,0.042343,0.491991,0.000123,12,-1.048784,0,1,0.361,2.024
s38584,co_wear_leveling,1.000000,combined,16,0.100000,143,0.251620,0.748380,1296848,0.476832,0.490667,0.000071,0.029015,0.489182,0.000061,26,-0.818720,1,1,1.990,5.493
s38584,co_wear_leveling,1.000000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,5.881,11.317
s38584,co_wear_leveling,1.000000,combined,16,0.200000,285,0.384143,0.615857,5227890,0.483933,0.492521,0.000041,0.017746,0.491459,0.000037,69,-0.651363,1,0,13.166,19.304
s38584,co_wear_leveling,1.000000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,25.009,29.140
s38584,co_wear_leveling,1.000000,combined,16,0.300000,428,0.496968,0.503032,11872221,0.487296,0.497558,0.000027,0.021059,0.496981,0.000025,101,-0.526051,0,1,42.429,41.473
s38584,co_wear_leveling,1.000000,combined,16,0.350000,499,0.547443,0.452557,16221867,0.489833,0.496889,0.000009,0.014404,0.496393,0.000008,110,-0.451788,0,1,66.289,56.152
s38584,co_wear_leveling,1.000000,combined,16,0.400000,570,0.597917,0.402083,21279761,0.492454,0.499499,0.000011,0.014306,0.499065,0.000010,115,-0.408422,0,0,97.734,72.211
s38584,co_wear_leveling,1.000000,combined,16,0.450000,642,0.646594,0.353406,26974224,0.492070,0.496932,0.000004,0.009879,0.496295,0.000003,66,-0.346722,0,1,138.449,91.495
s38584,co_wear_leveling,1.000000,combined,16,0.500000,713,0.693472,0.306528,33412134,0.494167,0.498508,0.000003,0.008785,0.498140,0.000002,77,-0.302031,0,0,180.233,105.325
s38584,co_wear_leveling,1.000000,combined,16,0.550000,784,0.738009,0.261991,40355256,0.493647,0.497286,0.000002,0.007372,0.496951,0.000002,72,-0.254503,0,0,202.834,127.625
s38584,co_wear_leveling,1.000000,combined,16,0.600000,856,0.783172,0.216828,48098054,0.493547,0.497497,0.000004,0.008003,0.497190,0.000004,65,-0.212365,0,1,226.459,150.500
s38584,co_wear_leveling,1.000000,combined,16,0.650000,927,0.827332,0.172668,56533232,0.494644,0.499818,0.000004,0.010459,0.499464,0.000004,65,-0.172488,0,0,249.923,175.183
s38584,co_wear_leveling,1.000000,combined,16,0.700000,998,0.868900,0.131100,65393863,0.493656,0.496851,0.000002,0.006472,0.496522,0.000002,174,-0.123118,1,1,272.781,203.345
s38584,co_wear_leveling,1.000000,combined,16,0.750000,1070,0.911053,0.088947,75507078,0.495871,0.499157,0.000003,0.006627,0.498850,0.000003,103,-0.086820,1,0,293.311,232.942
s38584,co_wear_leveling,1.000000,combined,16,0.800000,1141,0.949902,0.050098,85859162,0.495865,0.499358,0.000003,0.007043,0.499108,0.000003,45,-0.048216,1,1,311.794,265.128
s38584,co_wear_leveling,1.000000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,324.772,296.480
s38584,co_wear_leveling,1.000000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,334.976,332.615
s38584,co_wear_leveling,1.000000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,344.893,369.924
s38584,co_wear_leveling,1.000000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,344.650,408.161
s38584,combined,0.500000,combined,16,0.050000,71,0.169824,0.830176,318373,0.474863,0.494970,0.000170,0.042343,0.491991,0.000123,12,-1.048784,0,1,0.051,1.900
s38584,combined,0.500000,combined,16,0.100000,143,0.251620,0.748380,1299369,0.477759,0.490509,0.000053,0.026688,0.488978,0.000044,27,-0.792803,1,1,0.037,5.284
s38584,combined,0.500000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,0.046,11.038
s38584,combined,0.500000,combined,16,0.200000,285,0.384143,0.615857,5225363,0.483699,0.491940,0.000037,0.017038,0.490879,0.000034,68,-0.644969,1,0,0.039,18.451
s38584,combined,0.500000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,0.041,27.262
s38584,combined,0.500000,combined,16,0.300000,428,0.496968,0.503032,11850234,0.486393,0.496645,0.000027,0.021076,0.495689,0.000025,101,-0.524436,1,1,0.049,38.784
s38584,combined,0.500000,combined,16,0.350000,499,0.547443,0.452557,16217032,0.489687,0.496678,0.000009,0.014275,0.495858,0.000009,103,-0.451726,1,1,0.052,52.669
s38584,combined,0.500000,combined,16,0.400000,570,0.597917,0.402083,21294544,0.492796,0.499420,0.000009,0.013441,0.498702,0.000008,117,-0.405695,0,0,0.054,67.683
s38584,combined,0.500000,combined,16,0.450000,642,0.646594,0.353406,26987300,0.492309,0.497096,0.000004,0.009723,0.496687,0.000003,67,-0.346968,0,1,0.053,85.412
s38584,combined,0.500000,combined,16,0.500000,713,0.693472,0.306528,33396819,0.493940,0.499056,0.000003,0.010357,0.498596,0.000002,59,-0.302367,0,0,0.055,105.563
s38584,combined,0.500000,combined,16,0.550000,784,0.738009,0.261991,40379233,0.493940,0.498820,0.000003,0.009880,0.498402,0.000002,79,-0.257292,0,0,0.058,126.239
s38584,combined,0.500000,combined,16,0.600000,856,0.783172,0.216828,48088018,0.493444,0.498199,0.000003,0.009637,0.497816,0.000003,70,-0.212340,0,0,0.059,150.240
s38584,combined,0.500000,combined,16,0.650000,927,0.827332,0.172668,56512690,0.494464,0.500126,0.000005,0.011450,0.499818,0.000004,65,-0.173053,0,0,0.061,175.383
s38584,combined,0.500000,combined,16,0.700000,998,0.868900,0.131100,65335757,0.493217,0.496730,0.000002,0.007123,0.496444,0.000002,122,-0.123362,1,1,0.063,204.966
s38584,combined,0.500000,combined,16,0.750000,1070,0.911053,0.088947,75479316,0.495688,0.499016,0.000003,0.006714,0.498750,0.000003,96,-0.086447,1,1,0.066,237.629
s38584,combined,0.500000,combined,16,0.800000,1141,0.949902,0.050098,85902679,0.496117,0.499753,0.000003,0.007329,0.499495,0.000003,43,-0.048830,1,1,0.064,266.987
s38584,combined,0.500000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,0.058,302.573
s38584,combined,0.500000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,0.074,339.459
s38584,combined,0.500000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,0.073,375.097
s38584,combined,0.500000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,0.073,415.394
s38584,combined_wear,0.000000,combined,16,0.050000,71,0.169824,0.830176,318373,0.474863,0.494970,0.000170,0.042343,0.491991,0.000123,12,-1.048784,0,1,0.053,2.054
s38584,combined_wear,0.000000,combined,16,0.100000,143,0.251620,0.748380,1299369,0.477759,0.490509,0.000053,0.026688,0.488978,0.000044,27,-0.792803,1,1,0.038,5.055
s38584,combined_wear,0.000000,combined,16,0.150000,214,0.320328,0.679672,2942036,0.483024,0.492692,0.000040,0.020015,0.490966,0.000036,37,-0.713411,0,0,0.039,10.436
s38584,combined_wear,0.000000,combined,16,0.200000,285,0.384143,0.615857,5225363,0.483699,0.491940,0.000037,0.017038,0.490879,0.000034,68,-0.644969,1,0,0.048,17.664
s38584,combined_wear,0.000000,combined,16,0.250000,357,0.443775,0.556225,8173875,0.482214,0.493987,0.000039,0.024414,0.492814,0.000035,87,-0.588157,1,1,0.049,26.895
s38584,combined_wear,0.000000,combined,16,0.300000,428,0.496968,0.503032,11850234,0.486393,0.496645,0.000027,0.021076,0.495689,0.000025,101,-0.524436,1,1,0.050,38.374
s38584,combined_wear,0.000000,combined,16,0.350000,499,0.547443,0.452557,16217032,0.489687,0.496678,0.000009,0.014275,0.495858,0.000009,103,-0.451726,1,1,0.052,51.383
s38584,combined_wear,0.000000,combined,16,0.400000,570,0.597917,0.402083,21294544,0.492796,0.499420,0.000009,0.013441,0.498702,0.000008,117,-0.405695,0,0,0.053,67.535
s38584,combined_wear,0.000000,combined,16,0.450000,642,0.646594,0.353406,26987300,0.492309,0.497096,0.000004,0.009723,0.496687,0.000003,67,-0.346968,0,1,0.058,84.498
s38584,combined_wear,0.000000,combined,16,0.500000,713,0.693472,0.306528,33396819,0.493940,0.499056,0.000003,0.010357,0.498596,0.000002,59,-0.302367,0,0,0.056,103.414
s38584,combined_wear,0.000000,combined,16,0.550000,784,0.738009,0.261991,40379233,0.493940,0.498820,0.000003,0.009880,0.498402,0.000002,79,-0.257292,0,0,0.058,125.954
s38584,combined_wear,0.000000,combined,16,0.600000,856,0.783172,0.216828,48088018,0.493444,0.498199,0.000003,0.009637,0.497816,0.000003,70,-0.212340,0,0,0.064,150.813
s38584,combined_wear,0.000000,combined,16,0.650000,927,0.827332,0.172668,56512690,0.494464,0.500126,0.000005,0.011450,0.499818,0.000004,65,-0.173053,0,0,0.064,174.097
s38584,combined_wear,0.000000,combined,16,0.700000,998,0.868900,0.131100,65335757,0.493217,0.496730,0.000002,0.007123,0.496444,0.000002,122,-0.123362,1,1,0.066,200.519
s38584,combined_wear,0.000000,combined,16,0.750000,1070,0.911053,0.088947,75479316,0.495688,0.499016,0.000003,0.006714,0.498750,0.000003,96,-0.086447,1,1,0.063,232.332
s38584,combined_wear,0.000000,combined,16,0.800000,1141,0.949902,0.050098,85902679,0.496117,0.499753,0.000003,0.007329,0.499495,0.000003,43,-0.048830,1,1,0.066,261.340
s38584,combined_wear,0.000000,combined,16,0.850000,1212,0.984862,0.015138,96996250,0.496476,0.501098,0.000004,0.009310,0.500855,0.000004,39,-0.017832,0,0,0.070,291.933
s38584,combined_wear,0.000000,combined,16,0.900000,1283,0.994020,0.005980,108778367,0.496864,0.503349,0.000006,0.013052,0.503120,0.000006,61,-0.014306,0,0,0.073,328.876
s38584,combined_wear,0.000000,combined,16,0.950000,1355,0.997031,0.002969,121227192,0.496443,0.500641,0.000004,0.008455,0.500423,0.000004,274,-0.004578,1,1,0.077,364.201
s38584,combined_wear,0.000000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.006596,1,1,0.075,401.314
s38584,combined_wear,0.250000,combined,16,0.050000,71,0.129720,0.870280,327080,0.487849,0.503865,0.000033,0.032830,0.494526,0.000013,6,-1.063844,0,1,0.062,2.170
s38584,combined_wear,0.250000,combined,16,0.100000,143,0.181533,0.818467,1342193,0.493505,0.507493,0.000025,0.028344,0.502734,0.000015,16,-0.969290,0,1,0.044,5.124
s38584,combined_wear,0.250000,combined,16,0.150000,214,0.232551,0.767449,3038872,0.498923,0.508081,0.000019,0.018356,0.504818,0.000014,41,-0.879199,0,0,0.044,10.536
s38584,combined_wear,0.250000,combined,16,0.200000,285,0.274662,0.725338,5454859,0.504943,0.513679,0.000012,0.017301,0.510685,0.000010,35,-0.806826,0,0,0.054,18.063
s38584,combined_wear,0.250000,combined,16,0.250000,357,0.331284,0.668716,8575467,0.505906,0.516396,0.000025,0.020735,0.514469,0.000023,87,-0.842203,0,0,0.057,27.659
s38584,combined_wear,0.250000,combined,16,0.300000,428,0.395852,0.604148,12309451,0.505242,0.512438,0.000022,0.014242,0.512173,0.000020,95,-0.747284,0,0,0.061,39.561
s38584,combined_wear,0.250000,combined,16,0.350000,499,0.453352,0.546648,16607623,0.501481,0.512197,0.000035,0.021369,0.511739,0.000033,109,-0.778462,0,0,0.060,52.742
s38584,combined_wear,0.250000,combined,16,0.400000,570,0.503952,0.496048,21526056,0.498153,0.508680,0.000037,0.021130,0.507905,0.000035,144,-0.730915,0,0,0.065,68.922
s38584,combined_wear,0.250000,combined,16,0.450000,642,0.553590,0.446410,27315930,0.498304,0.505715,0.000026,0.014873,0.504928,0.000025,192,-0.604164,0,0,0.063,87.781
s38584,combined_wear,0.250000,combined,16,0.500000,713,0.603019,0.396981,33680804,0.498140,0.505752,0.000030,0.015281,0.505448,0.000030,224,-0.585766,0,0,0.068,103.458
s38584,combined_wear,0.250000,combined,16,0.550000,784,0.655919,0.344081,40718268,0.498087,0.504076,0.000023,0.012023,0.503891,0.000023,171,-0.483163,0,0,0.068,125.791
s38584,combined_wear,0.250000,combined,16,0.600000,856,0.702379,0.297621,48558796,0.498275,0.503961,0.000019,0.011413,0.503611,0.000018,123,-0.406384,0,0,0.073,149.229
s38584,combined_wear,0.250000,combined,16,0.650000,927,0.745954,0.254046,56891240,0.497776,0.503054,0.000018,0.010602,0.502802,0.000017,99,-0.353724,0,0,0.072,172.085
s38584,combined_wear,0.250000,combined,16,0.700000,998,0.786267,0.213733,65960029,0.497930,0.501725,0.000012,0.007622,0.501616,0.000011,59,-0.270995,0,0,0.078,199.657
s38584,combined_wear,0.250000,combined,16,0.750000,1070,0.832936,0.167064,75704976,0.497170,0.501686,0.000013,0.009084,0.501170,0.000013,34,-0.233780,1,1,0.076,228.090
s38584,combined_wear,0.250000,combined,16,0.800000,1141,0.869611,0.130389,86330183,0.498586,0.502672,0.000010,0.008196,0.502183,0.000009,38,-0.174566,0,0,0.077,259.386
s38584,combined_wear,0.250000,combined,16,0.850000,1212,0.905658,0.094342,97527862,0.499197,0.502537,0.000006,0.006692,0.502386,0.000006,74,-0.118225,0,0,0.081,293.970
s38584,combined_wear,0.250000,combined,16,0.900000,1283,0.945260,0.054740,109222180,0.498891,0.502833,0.000008,0.007902,0.502432,0.000008,64,-0.091391,0,0,0.080,326.358
s38584,combined_wear,0.250000,combined,16,0.950000,1355,0.983482,0.016518,121711859,0.498428,0.502067,0.000006,0.007300,0.501473,0.000006,219,-0.035346,1,0,0.085,365.452
s38584,combined_wear,0.250000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.014210,1,1,0.086,402.294
s38584,combined_wear,0.500000,combined,16,0.050000,71,0.115502,0.884498,333236,0.497031,0.510007,0.000043,0.026108,0.502290,0.000016,5,-1.114896,0,1,0.057,2.051
s38584,combined_wear,0.500000,combined,16,0.100000,143,0.173755,0.826245,1354721,0.498111,0.507387,0.000021,0.018623,0.502770,0.000013,20,-0.930041,0,0,0.041,5.133
s38584,combined_wear,0.500000,combined,16,0.150000,214,0.214319,0.785681,3077266,0.505226,0.513175,0.000014,0.015734,0.509921,0.000010,26,-0.860750,0,0,0.042,10.558
s38584,combined_wear,0.500000,combined,16,0.200000,285,0.258771,0.741229,5472917,0.506614,0.517188,0.000023,0.020871,0.515145,0.000019,54,-0.869894,0,0,0.051,18.063
s38584,combined_wear,0.500000,combined,16,0.250000,357,0.312591,0.687409,8615447,0.508264,0.518881,0.000025,0.020888,0.517244,0.000022,83,-0.832184,0,0,0.052,27.461
s38584,combined_wear,0.500000,combined,16,0.300000,428,0.370844,0.629156,12346200,0.506750,0.516461,0.000025,0.019162,0.514918,0.000023,96,-0.772112,0,0,0.054,39.187
s38584,combined_wear,0.500000,combined,16,0.350000,499,0.421988,0.578012,16692478,0.504044,0.513177,0.000025,0.018120,0.512296,0.000023,113,-0.715812,0,0,0.080,55.041
s38584,combined_wear,0.500000,combined,16,0.400000,570,0.475306,0.524694,21598035,0.499819,0.509524,0.000032,0.019416,0.508969,0.000030,146,-0.692639,0,0,0.063,69.785
s38584,combined_wear,0.500000,combined,16,0.450000,642,0.526910,0.473090,27434998,0.500476,0.506945,0.000024,0.012926,0.506676,0.000023,180,-0.591477,0,0,0.059,88.230
s38584,combined_wear,0.500000,combined,16,0.500000,713,0.576130,0.423870,33755985,0.499252,0.504614,0.000017,0.010739,0.504360,0.000016,122,-0.499963,0,0,0.062,107.458
s38584,combined_wear,0.500000,combined,16,0.550000,784,0.625392,0.374608,40765086,0.498660,0.504258,0.000020,0.011226,0.504085,0.000019,131,-0.466191,0,0,0.068,126.225
s38584,combined_wear,0.500000,combined,16,0.600000,856,0.673734,0.326266,48569734,0.498387,0.503109,0.000016,0.009476,0.502983,0.000016,94,-0.395341,0,0,0.066,148.216
s38584,combined_wear,0.500000,combined,16,0.650000,927,0.715678,0.284322,56874803,0.497633,0.501724,0.000013,0.008221,0.501493,0.000012,76,-0.331971,0,0,0.068,173.517
s38584,combined_wear,0.500000,combined,16,0.700000,998,0.760381,0.239619,65909965,0.497552,0.501288,0.000012,0.007510,0.501134,0.000011,13,-0.280591,1,1,0.069,198.940
s38584,combined_wear,0.500000,combined,16,0.750000,1070,0.793752,0.206248,75974125,0.498938,0.502663,0.000007,0.007466,0.502149,0.000007,56,-0.224874,0,0,0.073,230.484
s38584,combined_wear,0.500000,combined,16,0.800000,1141,0.840672,0.159328,86225145,0.497979,0.502119,0.000009,0.008313,0.501612,0.000008,35,-0.184377,0,0,0.073,258.924
s38584,combined_wear,0.500000,combined,16,0.850000,1212,0.889809,0.110191,97449874,0.498798,0.502432,0.000008,0.007286,0.502279,0.000007,49,-0.129554,0,0,0.075,292.204
s38584,combined_wear,0.500000,combined,16,0.900000,1283,0.935433,0.064567,109093636,0.498304,0.502019,0.000008,0.007455,0.501946,0.000007,63,-0.083878,0,0,0.078,328.346
s38584,combined_wear,0.500000,combined,16,0.950000,1355,0.974282,0.025718,121658465,0.498210,0.501695,0.000006,0.006996,0.501205,0.000005,242,-0.032042,1,0,0.078,368.486
s38584,combined_wear,0.500000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,-0.004481,1,1,0.082,404.418
s38584,combined_wear,0.750000,combined,16,0.050000,71,0.089909,0.910091,338649,0.505105,0.516467,0.000061,0.022495,0.513482,0.000027,12,-1.155889,0,0,0.056,1.898
s38584,combined_wear,0.750000,combined,16,0.100000,143,0.146740,0.853260,1372381,0.504604,0.509964,0.000021,0.010621,0.509606,0.000014,30,-0.926396,0,0,0.039,5.117
s38584,combined_wear,0.750000,combined,16,0.150000,214,0.204282,0.795718,3089427,0.507223,0.514721,0.000017,0.014784,0.512433,0.000013,33,-0.863218,0,0,0.040,10.519
s38584,combined_wear,0.750000,combined,16,0.200000,285,0.258228,0.741772,5477453,0.507034,0.517504,0.000023,0.020650,0.515506,0.000019,54,-0.832565,0,0,0.049,17.933
s38584,combined_wear,0.750000,combined,16,0.250000,357,0.305901,0.694099,8605659,0.507687,0.518186,0.000025,0.020680,0.516312,0.000022,82,-0.795760,0,0,0.050,27.590
s38584,combined_wear,0.750000,combined,16,0.300000,428,0.360306,0.639694,12359329,0.507289,0.516215,0.000026,0.017594,0.515700,0.000024,94,-0.742980,0,0,0.051,38.789
s38584,combined_wear,0.750000,combined,16,0.350000,499,0.413039,0.586961,16701663,0.504321,0.513222,0.000026,0.017649,0.512447,0.000025,115,-0.686996,0,0,0.054,53.401
s38584,combined_wear,0.750000,combined,16,0.400000,570,0.465103,0.534897,21657062,0.501185,0.508469,0.000026,0.014532,0.508300,0.000025,153,-0.627023,0,0,0.056,67.306
s38584,combined_wear,0.750000,combined,16,0.450000,642,0.512399,0.487601,27444708,0.500653,0.506594,0.000021,0.011865,0.506446,0.000020,201,-0.556056,0,0,0.058,84.469
s38584,combined_wear,0.750000,combined,16,0.500000,713,0.565592,0.434408,33771654,0.499484,0.505605,0.000021,0.012254,0.505410,0.000021,170,-0.501443,0,0,0.060,103.912
s38584,combined_wear,0.750000,combined,16,0.550000,784,0.613181,0.386819,40736065,0.498305,0.503817,0.000019,0.011061,0.503631,0.000019,117,-0.442327,0,0,0.061,127.056
s38584,combined_wear,0.750000,combined,16,0.600000,856,0.664534,0.335466,48574583,0.498437,0.502530,0.000013,0.008212,0.502403,0.000012,76,-0.363183,0,0,0.071,149.765
s38584,combined_wear,0.750000,combined,16,0.650000,927,0.705139,0.294861,56876873,0.497651,0.501732,0.000012,0.008201,0.501437,0.000011,16,-0.317165,0,0,0.067,175.127
s38584,combined_wear,0.750000,combined,16,0.700000,998,0.741689,0.258311,65987566,0.498138,0.501439,0.000009,0.006627,0.501285,0.000009,13,-0.268840,0,0,0.073,204.053
s38584,combined_wear,0.750000,combined,16,0.750000,1070,0.776231,0.223769,75994169,0.499070,0.502277,0.000007,0.006426,0.502129,0.000007,48,-0.227964,0,0,0.059,232.616
s38584,combined_wear,0.750000,combined,16,0.800000,1141,0.834065,0.165935,86253059,0.498140,0.502277,0.000009,0.008304,0.501922,0.000008,38,-0.176527,0,0,0.070,263.924
s38584,combined_wear,0.750000,combined,16,0.850000,1212,0.884122,0.115878,97404503,0.498565,0.502395,0.000008,0.007680,0.502307,0.000008,57,-0.125590,0,0,0.073,292.681
s38584,combined_wear,0.750000,combined,16,0.900000,1283,0.929871,0.070129,109165942,0.498634,0.502212,0.000007,0.007175,0.502066,0.000007,125,-0.074321,0,0,0.075,333.768
s38584,combined_wear,0.750000,combined,16,0.950000,1355,0.967800,0.032200,121453795,0.497371,0.501129,0.000006,0.007555,0.500902,0.000006,98,-0.031704,1,1,0.078,363.980
s38584,combined_wear,0.750000,combined,16,1.000000,1426,1.000000,0.000000,134639443,0.497831,0.502151,0.000005,0.008679,0.501945,0.000005,257,0.003595,1,1,0.077,405.863
s38584,combined_wear,1.000000,combined,16,0.050000,71,0.078995,0.921005,339900,0.506971,0.516891,0.000054,0.019568,0.514045,0.000024,13,-1.163305,0,0,0.061,1.946
s38584,combined_wear,1.000000,combined,16,0.100000,143,0.127128,0.872872,1372268,0.504563,0.511068,0.000028,0.012893,0.510716,0.000020,30,-0.987478,0,0,0.041,5.341
